,product_id,is_casual,is_modern,is_androgynous,is_romantic,is_boho,is_business casual,is_edgy,is_glam,is_classic,is_athleisure,is_retro
2041,01E2M2TY4EB9ZQK410F541V1MV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2042,01E2M2V327M3VP5WMVPAJE5V4T,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2043,01E2M2V7Y7F4F7T6GBE7T3XY72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2044,01E2M2VCKM4J81YKANGHJ1YQA9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2045,01E2M2VPDFRP98ZGEG6QAM7RKB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2046,01E2M2X2MAY4JBD3SWCXG93JPX,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,01E2M2X3HD4B27D45961AA84Z9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2048,01E2M2Y5HZPDYFEC1WHK4BJHPR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2049,01E2M2YM87W4Q6D8P4QAHXRPEN,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2050,01E2M2YVGCRVH9RDSJ8GJ5R1CQ,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2051,01E2M2YXYECWBY0YF9SCYCA997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2052,01E2M2Z7NANGRHR1WRECA3A5ZG,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,01E2M2ZCJY2Y4BFD5DC07KPY78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2054,01E2M2ZHHHBT7DF7WGCN1Y5JDY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,01E2M2ZPEAFFW2PCWM4RQ88DCS,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,01E2M3003K6SQTC10SVSNWTNMN,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,01E2M30A2C0G39D0XD44EHZWXK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2058,01E2M30EYV6M0JABW6JM5T0NMR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2059,01E2M30RM4WK1HJWBX7Z4EDJ8Q,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2060,01E2M30XP3CARY6WWR56NPA909,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2061,01E2M312RJVJ6GNVBPE3W5N1EV,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2062,01E2M317HH0SVWAQ48HNB6CBG3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2063,01E2M31H4H6YXN63HDG566WD1A,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2064,01E2M31ZZ35Q837278JV1VR403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2065,01E2M32R3Z5N5JT7SRHNZ1VNCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2066,01E2M32XXVTYTR3SG2TN2F3QSB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2067,01E2M331YJAHNF4P7H9Y8G93BM,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2068,01E2M337QE1P6EPTV9WXJG8V17,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2069,01E2M33TEMPM7E97TNQ08188Z1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2070,01E2M34447KDAA41R4YQZSC67F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2071,01E2M34E08596DFGEZG1S9RK6V,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2072,01E2M34WK9EJVZN3BTV6C8E7J1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2073,01E2M35BCB64E0RVW3081BTAF0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2074,01E2M35G2HA425V9QHTYQ6GYDF,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2075,01E2M35SV363B71MN36DP8MDYF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076,01E2M35YY4ZB5TCXGTKDX0P9D6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2077,01E2M363NN1AKYNTCSYJ3QMERR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2078,01E2M36JB677CHH0PQRCF778ZX,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2079,01E2M36W0TYJCR71BHBVH40D0X,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2080,01E2M3716R0R5E6R0KD0EM6E65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,01E2M375RDH29TX99D6RTKCE5M,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2082,01E2M37FHVG8X5EWC6GTMAN49Y,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2083,01E2M37MDWJZ146H1G3P83SFMP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2084,01E2M387WK3EK7K0XKKVB7HFXQ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2085,01E2M38CTZNEW8A6JE1KK84N9Y,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2086,01E2M38HPXHBNK1JZ3H9BZC8G4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2087,01E2M390FAVHEAJ4WVRVAE9E62,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2088,01E2M39A7RAPE2363X1V2XVB55,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2089,01E2M39F8CPH9PPWR5DZPC3C17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,01E2M39RTMMP7WKWDBM35N8SPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2091,01E2M39XZ7JKEDP7AG4N0DK2N7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2092,01E2M3A2H382Q54KDE3BQ3TFSX,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,01E2M3A7MCWAHSJG1ZJE1139ED,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2094,01E2M3ACJJWVBJJ7GK00B9PC29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2095,01E2M3APNMN2NSNR88SRWD7SWG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2096,01E2M3AZZKQE6039VTY91EQ4SN,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2097,01E2M3B9T01YWS8GE231MNT7HG,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2098,01E2M3BEPAGSEA9WTQ16Z4YSMB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2099,01E2M3BKG6CYDCWEGPA3BDDXPT,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2100,01E2M3BRBZ3MQA2Q69JFP88G57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,01E2M3BXDT9BH4X424EEK0F251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102,01E2M3C20M5X6PKAVGVZ66RP0G,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2103,01E2M3C73JQEAXNMZ1DS4CM84C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,01E2M3CBWTH4MQ8YZP8BSJC1QE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2105,01E2M3CH28WZ222SE8N007PMVE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2106,01E2M3CTMQ4AVQVP2NEPCEXBN8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,01E2M3DJV8K8DEY3YTKKSRV2YN,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2108,01E2M3DRAJ339GJQ9HN11NV4MB,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2109,01E2M3E1SPQAFVGBBPZH04HTE4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,01E2M3EG8YT7SCDXKY5G0DD7JP,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,01E2M3EQV921J14WCGN2Y3F325,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2112,01E2M3FDNT7HYXYYXXRTGH7YKJ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2113,01E2M3G12NBB5B0QSNHBTRSCC1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2114,01E2M3G62A925CF6Y8H2Z4T3M5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2115,01E2M3GDA37VX66JK2MYGRTPWZ,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2116,01E2M3GG2T28V54Y1YK2MHM50K,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2117,01E2M3GMVV0E5N9Z98408JV52S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2118,01E2M3GYEDQASXA1HWFRDNWG88,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,01E2M3HPPK1Z0RWA9VVBHVT4YQ,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2120,01E2M3HVPZPBMC7EVTTWKAPG3A,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2121,01E2M3J5HKNVRNJFRXF7ZFFZE1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2122,01E2M3JFA1FXY0MH6197PAR9FM,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2123,01E2M3JQA2EDW3P9W2BXNJZQKG,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2124,01E2M3JY1M8WE79DCNAK9FV28M,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2125,01E2M3K341V28RYVPSJNB3HX85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2126,01E2M3KCH2VGDBMPG3CJQN8G92,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2127,01E2M3KPC7SZJPYZF6YYSSG423,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2128,01E2M3KV5G0EN1NCNKGB981M80,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,01E2M3M0FK6535GCSRJMG74EDS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2130,01E2M3MA6TC51CKF94EN7X5VPH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2131,01E2M3MM1TV9ESXP1774B6SV3T,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2132,01E2M3MRJBRXE9WKYR1H5S160M,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2133,01E2M3N798PQMAR8ECR427ATWB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,01E2M3NC85F5YM03PK0YTEKT41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2135,01E2M3NZQ5CR9TH9Y7V9BM740V,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2136,01E2M3P4ZAM23B5BBKT8X2MFTW,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2137,01E2M3PEB02TB6S73AGYFHC6CE,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2138,01E2M3PK4Z0YHSDCF9FCCMD67T,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,01E2M3Q2C1TSMD2VZD3PM7D9E3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2140,01E2M3QC1KTMPN80N345F8AA8N,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2141,01E2M3QTA2XR190VEJ44ZK5BCD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,01E2M3R41ZVF4Q52F9EC2PY6DN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2143,01E2M3R94F8RHX3HJH75PP52BM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2144,01E2M3RDY5ZBS7J76D9SEZW4BS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2145,01E2M3RJPR7BJDK4HFF4VGY4NK,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2146,01E2M3RQMBGCYPSHK9DCP2ZZ7E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2147,01E2M3RWJV6CA2ZACWCE5KEQ0V,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,01E2M3S68AHYJYMNN4PQ1R92QY,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2149,01E2M3SG6G12DPEZDKKX906DPT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2150,01E2M3SMYJDJ1D1W5BQYKEGPHD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2151,01E2M3ST2N8DXJ0SQPZ6JX9JZB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2152,01E2M3SYRJVRFZN5YRW5BW215J,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2153,01E2M3T477QHMAW604R7N1K1SM,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2154,01E2M3TDW34HFM2VCD6WDR2Y9T,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2155,01E2M3TJ82BME9A5CJ88B97JE5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2156,01E2M3TQF3D56VV8NXH8KT7F9W,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2157,01E2M3TW1Y7Z7BDE0C71V880DR,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2158,01E2M3V17MBBMBWD95NATY573F,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2159,01E2M3V5QD0V0RF7HTQYFDXJ3C,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2160,01E2M3VAKTSADA8JQ9YHYFR40J,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2161,01E2M3VMJ445HQBK3VSJWZS5NB,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2162,01E2M3W80095T3267EAMT04FQY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2163,01E2M3WCSENB5MAC7GWGSN8HEE,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2164,01E2M3WPV63JWRE8ZEWPZ2FV0C,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2165,01E2M3WVQR33E1XTRZXJ54GN4B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2166,01E2M3X0DG9N3PNCEH959KVH50,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2167,01E2M3XF8MGKARB3VQXQJYM4AE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,01E2M3XKYTDFJM7FR39PQ6PESK,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2169,01E2M3Y32DAG96H41FKP7R3H7R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,01E2M3Y7FCM5KASRDSA154KJX4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2171,01E2M3YCBH6RGWBAN06P7FA6N4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2172,01E2M3YH7KQJHGTB6J7NKJWDT5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2173,01E2M3YP5BRH2FNMZ6386PBPCM,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2174,01E2M3YTZSP4Z8MXN4NC0DR3SF,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2175,01E2M3YZXHZNEDFCHRRB42TRH0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2176,01E2M3Z9RA4HB8TEP1FRJ8951Q,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2177,01E2M3ZEMFST9NEMN496NNM0P6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,01E2M3ZKGCTSY840KRM2ES713J,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,01E2M3ZRKKKY26D90MZE99WF1A,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,01E2M402J7VQCSGZNR06Z6ZSD9,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2181,01E2M4071S3WJVN8Y0GVKQMFG7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2182,01E2M40BZRVKWAYQ4W9KQMJX21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2183,01E2M40GVFCT1F8S3KGTR47WZM,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2184,01E2M40PC3ME5JPR1GQ8WFARRR,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2185,01E2M40TRB3JFMW8YQRM9KWQS9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2186,01E2M41KCV99F9CNMSHVDFV0F5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2187,01E2M41QZEPWZRCWES0JSJFTG6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2188,01E2M41WRV9J6XP3QGT3FJ9W63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2189,01E2M4227WRK8AK9D5S7QMBZJR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,01E2M42BBDMDJ8TPG7RW3SXZNJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2191,01E2M42G6SCXP8CDD56GAHH5Q6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2192,01E2M42N957WE98FKRGAZZWVZ9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2193,01E2M43JKRRPW613CQPFHFN110,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2194,01E2M4410RY6R7296ZKC0YEDMM,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2195,01E2M44AWQD5HXX5T99427MME1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2196,01E2M44GQ8MYS9HGWFGJCWW111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2197,01E2M44MNAAB89P5GD9T1NA38J,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,01E2M44TKEH08PETFXAT317DEE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2199,01E2M44YKPM6YC9DCRVP4X8PFX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2200,01E2M453K03PPX9ND0FMKGX3E7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2201,01E2M45D7Z9AF5JB7CB0PS48D5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2202,01E2M45VP6K9PEJNXRCZNY544J,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2203,01E2M460GKG29DBKCMJ0WXEB54,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2204,01E2M46FDAW0HBFNG7TN3ACQJH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,01E2M46M1KWBFW2K1WMTEYBGX9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2206,01E2M4735BXQJWRAF5Q2BXNNAE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2207,01E2M47CM8BNKZVJ8EW4PRFA8A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,01E2M47HE9D03EH8BHHBGSP1PG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2209,01E2M4802FKZPZX63HPTNE042N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2210,01E2M484WAF2Z4RHK7SDSPFP33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2211,01E2M489WCPH4101M4ETSHYH4R,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2212,01E2M48ENSRJ21EE5AR3RKKT7X,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2213,01E2M48X8WJSARHFR5Q7RYWWD6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2214,01E2M492AZBQ6ZSZ75MC1Z3NP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2215,01E2M49BY00AS1EKFSHFSANMT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2216,01E2M49H2PTBDMZQF32BFS75XV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2217,01E2M4A4GZJECCPND2B67HA49Q,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,01E2M4AE6A4X211VY7RTYRY5KY,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2219,01E2M4AWY6SDG9TM5JHC441CDB,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2220,01E2M4B1MS13817G2YZA3J8ZD6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2221,01E2M4B6PXSZVKK12PTKBVZNFQ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2222,01E2M4BGSJ0B15DM3A5VRH5TJG,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2223,01E2M4BTQCZMT0WRCAMT9CX3PY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2224,01E2M4BZ2E35KXJYBFRHFA409W,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2225,01E2M4C3TG66SW91YRY02KHFG3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2226,01E2M4C8RBS7VEZ171YHK162PY,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2227,01E2M4CJMN2QERJNWKJCQAY961,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2228,01E2M4CQTQ7JWHPFJ501ACDBJT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2229,01E2M4CWDSP279TG4951A237JW,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2230,01E2M4D19RQX8X3N5CX4HNR5RF,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2231,01E2M4DSQ4VRAMC3YN8FPXXAZ2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2232,01E2M4E8HZ58197FV7WZ4DX80K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,01E2M4FAW10FF6Q4AWEGGHMSXM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2234,01E2M4FY9NE54GPZBK05WANFYK,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2235,01E2M4GPN28G0GGC99W15KRNPQ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
